lr-AdamW:0.0004000000000000002, step:0
train/loss_step:0.04266250878572464, train/loss/visible_step:0.03572321683168411, train/loss/center_step:0.06939291954040527, epoch:0, step:49
train/loss_step:0.009517848491668701, train/loss/visible_step:0.00941998977214098, train/loss/center_step:0.00097858312074095, epoch:15, step:27999
train/loss_step:0.005733089055866003, train/loss/visible_step:0.005680914036929607, train/loss/center_step:0.0005217480938881636, epoch:15, step:28049
train/loss_step:0.006273312494158745, train/loss/visible_step:0.006219654344022274, train/loss/center_step:0.0005365807446651161, epoch:15, step:28099
train/metrics/iou@0.40:0.5328765511512756, train/metrics/iou@0.50:0.52265864610672, train/metrics/iou_with_occlusions@0.40:0.46461838483810425, train/metrics/iou_with_occlusions@0.50:0.4170648455619812, val/loss:0.012314985506236553, val/loss/visible:0.012251422740519047, val/loss/center:0.0006356617668643594, val/metrics/iou@0.40:0.3771835267543793, val/metrics/iou@0.50:0.36523181200027466, val/metrics/iou_with_occlusions@0.40:0.3419020175933838, val/metrics/iou_with_occlusions@0.50:0.30619028210639954, epoch:15, step:28143
train/loss_epoch:0.006099436432123184, train/loss/visible_epoch:0.006045323796570301, train/loss/center_epoch:0.000541120651178062, epoch:16, step:28143
lr-AdamW:0.00011582835433482136, step:28144
train/loss_step:0.006926125846803188, train/loss/visible_step:0.006866938434541225, train/loss/center_step:0.0005918741808272898, epoch:16, step:28149
train/loss_step:0.003632951993495226, train/loss/visible_step:0.0036026285961270332, train/loss/center_step:0.0003032333333976567, epoch:16, step:28199
train/loss_step:0.008946811780333519, train/loss/visible_step:0.008847899734973907, train/loss/center_step:0.0009891189401969314, epoch:16, step:28249
train/loss_step:0.0035007395781576633, train/loss/visible_step:0.0034558286424726248, train/loss/center_step:0.000449110142653808, epoch:16, step:28299
train/loss_step:0.0067816623486578465, train/loss/visible_step:0.006720985285937786, train/loss/center_step:0.0006067685317248106, epoch:16, step:28349
train/loss_step:0.0029022193048149347, train/loss/visible_step:0.0028672253247350454, train/loss/center_step:0.0003499396552797407, epoch:16, step:28399
train/loss_step:0.011095275171101093, train/loss/visible_step:0.010997051373124123, train/loss/center_step:0.0009822399588301778, epoch:16, step:28449
train/loss_step:0.0108535997569561, train/loss/visible_step:0.010759774595499039, train/loss/center_step:0.0009382541757076979, epoch:16, step:28499
train/loss_step:0.005404788535088301, train/loss/visible_step:0.0053486512042582035, train/loss/center_step:0.0005613748217001557, epoch:16, step:28549
train/loss_step:0.004442012868821621, train/loss/visible_step:0.004395831376314163, train/loss/center_step:0.00046181550715118647, epoch:16, step:28599
train/loss_step:0.005469681229442358, train/loss/visible_step:0.00541118998080492, train/loss/center_step:0.0005849145818501711, epoch:16, step:28649
train/loss_step:0.008198604919016361, train/loss/visible_step:0.008109912276268005, train/loss/center_step:0.0008869270095601678, epoch:16, step:28699
train/loss_step:0.0027662748470902443, train/loss/visible_step:0.002732293913140893, train/loss/center_step:0.0003398105036467314, epoch:16, step:28749
train/loss_step:0.008636588230729103, train/loss/visible_step:0.008556275628507137, train/loss/center_step:0.0008031292236410081, epoch:16, step:28799
train/loss_step:0.007051355671137571, train/loss/visible_step:0.006994565017521381, train/loss/center_step:0.0005679051973856986, epoch:16, step:28849
train/loss_step:0.00822016503661871, train/loss/visible_step:0.008163809776306152, train/loss/center_step:0.000563554756809026, epoch:16, step:28899
train/loss_step:0.010276980698108673, train/loss/visible_step:0.01017580647021532, train/loss/center_step:0.0010117420461028814, epoch:16, step:28949
train/loss_step:0.00811097864061594, train/loss/visible_step:0.008056851103901863, train/loss/center_step:0.0005412751343101263, epoch:16, step:28999
train/loss_step:0.004260619170963764, train/loss/visible_step:0.004226633347570896, train/loss/center_step:0.00033985855407081544, epoch:16, step:29049
train/loss_step:0.007661629468202591, train/loss/visible_step:0.007599658332765102, train/loss/center_step:0.0006197091424837708, epoch:16, step:29099
train/loss_step:0.007093122228980064, train/loss/visible_step:0.007039865478873253, train/loss/center_step:0.0005325653473846614, epoch:16, step:29149
train/loss_step:0.006202824879437685, train/loss/visible_step:0.006151041481643915, train/loss/center_step:0.0005178324063308537, epoch:16, step:29199
train/loss_step:0.008090490475296974, train/loss/visible_step:0.008025926537811756, train/loss/center_step:0.0006456368137151003, epoch:16, step:29249
train/loss_step:0.008727291598916054, train/loss/visible_step:0.008661399595439434, train/loss/center_step:0.0006589195691049099, epoch:16, step:29299
train/loss_step:0.004469808656722307, train/loss/visible_step:0.004430121276527643, train/loss/center_step:0.00039687499520368874, epoch:16, step:29349
train/loss_step:0.005767025984823704, train/loss/visible_step:0.005703079514205456, train/loss/center_step:0.0006394656375050545, epoch:16, step:29399
train/loss_step:0.007649598643183708, train/loss/visible_step:0.007584575098007917, train/loss/center_step:0.0006502334726974368, epoch:16, step:29449
train/loss_step:0.004354623146355152, train/loss/visible_step:0.004312925972044468, train/loss/center_step:0.00041696950211189687, epoch:16, step:29499
train/loss_step:0.004074227064847946, train/loss/visible_step:0.004040224943310022, train/loss/center_step:0.0003400231071282178, epoch:16, step:29549
train/loss_step:0.005953525193035603, train/loss/visible_step:0.005884324666112661, train/loss/center_step:0.0006920034647919238, epoch:16, step:29599
train/loss_step:0.003858353244140744, train/loss/visible_step:0.0038133817724883556, train/loss/center_step:0.00044971395982429385, epoch:16, step:29649
train/loss_step:0.007716713938862085, train/loss/visible_step:0.0076460568234324455, train/loss/center_step:0.0007065730169415474, epoch:16, step:29699
train/loss_step:0.00549586396664381, train/loss/visible_step:0.005450751166790724, train/loss/center_step:0.00045112596126273274, epoch:16, step:29749
train/loss_step:0.007347638253122568, train/loss/visible_step:0.007287368644028902, train/loss/center_step:0.0006026938208378851, epoch:16, step:29799
train/loss_step:0.004477862734347582, train/loss/visible_step:0.00443645752966404, train/loss/center_step:0.00041405417141504586, epoch:16, step:29849
train/loss_step:0.0023352662101387978, train/loss/visible_step:0.002309344010427594, train/loss/center_step:0.0002592227829154581, epoch:16, step:29899
train/metrics/iou@0.40:0.538669228553772, train/metrics/iou@0.50:0.5299766659736633, train/metrics/iou_with_occlusions@0.40:0.46892979741096497, train/metrics/iou_with_occlusions@0.50:0.422961950302124, val/loss:0.012399066239595413, val/loss/visible:0.012335431762039661, val/loss/center:0.0006363537395372987, val/metrics/iou@0.40:0.3762648403644562, val/metrics/iou@0.50:0.366272509098053, val/metrics/iou_with_occlusions@0.40:0.34133100509643555, val/metrics/iou_with_occlusions@0.50:0.3073604702949524, epoch:16, step:29902
train/loss_epoch:0.005979286506772041, train/loss/visible_epoch:0.005925525911152363, train/loss/center_epoch:0.0005376250483095646, epoch:17, step:29902
lr-AdamW:4.0208450646369686e-05, step:29903
train/loss_step:0.009250381961464882, train/loss/visible_step:0.009152029640972614, train/loss/center_step:0.00098352727945894, epoch:17, step:29949
train/loss_step:0.007873267866671085, train/loss/visible_step:0.007803348358720541, train/loss/center_step:0.0006991971167735755, epoch:17, step:29999
train/loss_epoch:0.005902783013880253, train/loss/visible_epoch:0.005849570035934448, train/loss/center_epoch:0.0005321311764419079, epoch:18, step:30000
train/metrics/iou@0.40:0.5395581722259521, train/metrics/iou@0.50:0.5297554731369019, train/metrics/iou_with_occlusions@0.40:0.46890848875045776, train/metrics/iou_with_occlusions@0.50:0.42202216386795044, val/loss:0.012439181096851826, val/loss/visible:0.012375486083328724, val/loss/center:0.0006369641632772982, val/metrics/iou@0.40:0.3765161633491516, val/metrics/iou@0.50:0.3652610182762146, val/metrics/iou_with_occlusions@0.40:0.34110620617866516, val/metrics/iou_with_occlusions@0.50:0.3062513768672943, epoch:18, step:30001
